# Nodes: 4039
# Edges: 158822
14	3566
14	2544
14	2963
14	2455
14	1014
14	2409
14	1274
14	2939
14	2940
14	1789
14	1662
15	2576
15	1554
15	2584
15	1050
15	2588
15	31
15	1578
15	3115
15	558
15	1081
15	2106
15	575
15	3139
15	1095
15	75
15	1614
15	3162
15	2143
15	102
15	1297
15	628
15	1154
15	643
15	3716
15	2182
15	1671
15	2697
15	3210
15	3225
15	3742
15	1183
15	1190
15	2728
15	2732
15	3759
15	3253
15	694
15	3444
15	2749
15	3263
15	709
15	3783
15	3276
15	1743
15	1238
15	2776
15	2275
15	238
15	2287
15	753
15	2813
15	1286
15	263
15	2316
15	3345
15	2332
15	1823
15	1826
15	2851
15	2340
15	300
15	1878
15	1368
15	3420
15	861
15	1890
15	2917
15	2406
15	1907
15	3956
15	3446
15	3453
15	898
15	902
15	2951
15	915
15	3822
15	372
15	428
15	4022
15	1463
15	960
15	3009
15	1987
15	3530
15	2508
15	1998
15	1495
15	492
15	2037
15	3069
15	1534
16	1026
16	4
16	6
16	1031
16	3080
16	343
16	3596
16	3600
16	531
16	23
16	539
16	1060
16	1573
16	2598
16	1575
16	42
16	3122
16	3123
16	1077
16	1599
16	2626
16	583
16	3663
16	601
16	2138
16	1725
16	3685
16	3687
16	3178
16	2919
16	3180
16	111
16	1896
16	3188
16	1141
16	630
16	3193
16	1660
16	3710
16	127
16	3203
16	1047
16	3010
16	1679
16	3216
16	657
16	2707
16	3734
16	1182
16	1696
16	1185
16	2331
16	2729
16	2219
16	3758
16	687
16	699
16	1212
16	2237
16	2754
16	197
16	712
16	3788
16	3787
16	2252
16	1239
16	2267
16	222
16	3808
16	2786
16	2791
16	2284
16	1113
16	242
16	1781
16	763
16	3836
16	2090
16	1278
16	1791
16	3841
16	2307
16	1796
16	3845
16	1697
16	1307
16	1311
16	806
16	2344
16	1835
16	812
16	302
16	3887
16	3894
16	316
16	2373
16	3910
16	1353
16	2383
16	2019
16	3924
16	2901
16	3926
16	1367
16	2906
16	1377
16	3431
16	872
16	878
16	3731
16	1400
16	1916
16	2946
16	3459
16	1413
16	396
16	911
16	3474
16	3990
16	919
16	926
16	1889
16	4004
16	1958
16	2472
16	4009
16	4010
16	1607
16	1461
16	3002
16	2493
16	3520
16	1986
16	161
16	3534
16	1491
16	169
16	3549
16	3579
16	1001
16	2027
16	2541
16	3054
16	2550
16	503
16	3412
16	3067
16	3068
16	767
17	2059
17	2068
17	2458
17	158
17	2335
17	34
17	2343
17	2610
17	1710
17	2991
17	818
17	2367
17	964
17	2253
17	2642
17	3634
17	341
17	2520
17	3292
17	1507
17	3694
17	2943
18	1536
18	1152
18	514
18	1515
18	571
18	392
18	265
18	1546
18	631
18	3468
18	3081
18	171
18	3733
18	22
18	1048
18	3609
18	1821
18	670
18	2207
18	2976
18	802
18	675
18	2983
18	1707
18	2988
18	1581
18	1711
18	4016
18	2993
18	3762
18	1118
18	1078
18	1464
18	443
18	1853
18	446
18	2240
18	2627
18	2887
18	3528
18	1804
18	1739
18	1058
18	1068
18	80
18	721
18	1107
18	2389
18	346
18	1246
18	1887
18	226
18	1251
18	3771
18	3175
18	1384
18	105
18	1514
18	1387
18	2285
18	451
18	1140
18	2166
18	375
18	3960
18	1273
18	2298
18	381
19	3201
19	1515
19	2693
19	775
19	3848
19	3993
19	3525
19	3232
19	545
19	2467
19	552
19	3625
19	685
19	883
19	1847
19	3956
19	2399
19	64
19	3524
19	3141
19	3157
19	3927
19	216
19	2782
19	3807
19	3173
19	2662
19	1642
19	2667
19	3443
19	3700
19	1961
19	1658
19	3582
20	2817
20	1574
20	3655
20	234
20	3159
20	273
20	51
20	2041
21	2484
22	2305
22	171
22	1546
22	3468
22	18
22	3733
22	3609
22	1821
22	670
22	2207
22	802
22	2212
22	1707
22	1581
22	3762
22	443
22	1853
22	446
22	2882
22	2887
22	3528
22	1804
22	80
22	721
22	1107
22	2389
22	1623
22	348
22	1118
22	1887
22	3771
22	105
22	1140
22	2166
22	631
22	3960
22	1273
23	1026
23	2219
23	6
23	3080
23	1367
23	3596
23	3600
23	531
23	1113
23	2076
23	1791
23	1570
23	1060
23	1573
23	1575
23	2729
23	42
23	3123
23	1077
23	583
23	73
23	3663
23	601
23	2138
23	16
23	3685
23	1126
23	3687
23	1641
23	3178
23	3180
23	111
23	1141
23	630
23	3193
23	1660
23	3710
23	127
23	3203
23	650
23	1986
23	3727
23	3216
23	657
23	2707
23	2414
23	3734
23	2716
23	1182
23	1696
23	1185
23	165
23	169
23	1195
23	699
23	1212
23	3778
23	197
23	712
23	3787
23	2252
23	3791
23	1239
23	2780
23	222
23	3808
23	2786
23	3303
23	2802
23	1781
23	2294
23	763
23	3836
23	2090
23	1278
23	255
23	3841
23	1377
23	2307
23	1796
23	3845
23	3846
23	2827
23	2323
23	2754
23	2331
23	1311
23	806
23	2344
23	812
23	302
23	3887
23	3894
23	2373
23	3910
23	2383
23	3924
23	2901
23	3926
23	343
23	2906
23	1679
23	1889
23	2919
23	872
23	2791
23	878
23	374
23	1400
23	1916
23	3456
23	2946
23	1413
23	396
23	911
23	3474
23	919
23	4004
23	1958
23	2472
23	1607
23	242
23	2493
23	3520
23	3010
23	161
23	461
23	1491
23	3549
23	2019
23	2541
23	3054
23	503
23	2552
23	3412
23	767
23	3068
24	768
24	1665
24	2819
24	2574
24	276
24	2581
24	2838
24	2331
24	1187
24	1447
24	2418
24	692
24	2869
24	3512
24	185
24	4027
24	448
24	3020
24	3667
24	223
24	2619
24	3814
24	232
24	1645
24	3312
24	3698
24	115
24	2933
24	2038
24	3732
24	3578
24	2427
25	2689
25	1158
25	1289
25	1423
25	2840
25	2331
25	553
25	2476
25	2734
25	1200
25	2998
25	3721
25	701
25	1472
25	2065
25	4037
25	2382
25	334
25	2006
25	2779
25	610
25	3045
25	1255
25	3689
25	1260
25	1776
26	3086
26	2068
26	290
26	3112
26	2991
26	1073
26	818
26	2355
26	2996
26	3765
26	1206
26	3769
26	828
26	964
26	2249
26	2253
26	2642
26	2903
26	1767
26	2665
26	424
26	370
27	2273
27	1092
27	485
27	1324
27	526
27	815
27	2290
27	2355
28	3023
29	2048
29	2051
29	3079
29	1553
29	530
29	534
29	2082
29	2599
29	3624
29	44
29	2605
29	2606
29	47
29	2608
29	1139
29	1074
29	1595
29	3653
29	586
29	3149
29	2638
29	1618
29	1642
29	1646
29	1649
29	2163
29	3700
29	629
29	3190
29	2170
29	2684
29	3711
29	1155
29	3209
29	1162
29	1685
29	2199
29	1693
29	3232
29	163
29	3236
29	3756
29	1203
29	2740
29	2229
29	182
29	700
29	704
29	1217
29	2250
29	1742
29	722
29	3285
29	216
29	1763
29	2279
29	2770
29	1783
29	250
29	1279
29	1794
29	1797
29	774
29	3848
29	1802
29	3458
29	3344
29	2328
29	2863
29	286
29	1312
29	1827
29	292
29	3877
29	297
29	3884
29	303
29	3889
29	3381
29	1847
29	2361
29	1869
29	335
29	2897
29	3421
29	1886
29	3939
29	2405
29	3970
29	1412
29	3309
29	912
29	2467
29	4013
29	2478
29	952
29	445
29	2506
29	971
29	974
29	3064
29	2515
29	1102
29	847
29	1500
29	1499
29	3555
29	3044
29	2534
29	490
29	1515
29	3565
29	3060
29	3576
30	3458
30	163
30	3942
30	1515
30	2477
30	3184
30	594
30	2051
30	3508
30	950
30	1245
30	1279
31	1154
31	581
31	3723
31	238
31	15
31	2960
31	1297
31	372
31	2037
31	3742
32	2443
32	3725
32	2339
32	3364
32	3057
32	1576
32	2733
32	1844
32	567
32	3777
32	1615
32	1374
32	1250
32	363
32	1192
32	884
32	1270
32	3191
33	1920
33	768
33	2819
33	2053
33	3718
33	1452
33	1937
33	276
33	3478
33	2331
33	2591
33	3611
33	1441
33	2210
33	283
33	1701
33	1447
33	1321
33	2427
33	2092
33	2418
33	2838
33	692
33	2869
33	185
33	4027
33	4029
33	1215
33	1216
33	863
33	801
33	1868
33	209
33	2130
33	690
33	2393
33	223
33	2144
33	2619
33	3300
33	3814
33	1902
33	512
33	3698
33	115
33	2038
33	3578
33	3707
34	646
34	2059
34	3598
34	17
34	2589
34	160
34	930
34	38
34	2343
34	3634
34	2991
34	3376
34	3765
34	2249
34	2104
34	828
34	3775
34	3145
34	3403
34	3292
34	2665
34	370
34	3447
34	2943
35	2032
35	1730
35	3075
35	3015
35	1515
35	429
35	1584
35	2098
35	1785
35	3450
35	3325
35	2462
36	674
36	3299
36	3023
36	3337
36	138
36	1805
36	943
36	2804
36	277
36	3929
36	1695
37	2107
37	2981
37	198
37	3305
37	747
37	2188
37	1897
37	59
37	919
37	57
37	2331
38	3713
38	771
38	1157
38	393
38	3086
38	34
38	2068
38	930
38	3376
38	1186
38	3108
38	2343
38	170
38	2991
38	2992
38	1073
38	2355
38	2996
38	3765
38	2104
38	2617
38	828
38	3773
38	3775
38	3780
38	838
38	2249
38	3658
38	3403
38	972
38	3021
38	2768
38	2642
38	3598
38	2903
38	2665
38	3818
38	3061
38	3447
38	2858
39	1985
39	3075
39	261
39	2119
39	1515
39	3602
39	2007
39	2757
40	3712
40	996
41	3288
42	1026
42	515
42	4
42	6
42	1031
42	343
42	3596
42	2064
42	531
42	533
42	23
42	539
42	3619
42	1060
42	1573
42	2598
42	1575
42	1065
42	2090
42	3122
42	3123
42	1077
42	1896
42	1599
42	2626
42	1607
42	73
42	3663
42	1213
42	599
42	601
42	2138
42	16
42	1126
42	3687
42	1641
42	3178
42	3431
42	1644
42	111
42	2237
42	3188
42	1141
42	630
42	3193
42	1660
42	3710
42	127
42	3203
42	3180
42	650
42	1047
42	3778
42	3214
42	1679
42	3216
42	3731
42	878
42	1113
42	1817
42	2201
42	2159
42	1182
42	1696
42	161
42	1307
42	3237
42	2729
42	3758
42	687
42	1212
42	1725
42	2754
42	197
42	3788
42	3787
42	2252
42	3791
42	1239
42	2267
42	2780
42	222
42	3808
42	2786
42	2791
42	1772
42	2802
42	1781
42	2294
42	3322
42	763
42	3836
42	1278
42	1791
42	3841
42	2307
42	3845
42	1185
42	2827
42	2323
42	281
42	2331
42	806
42	2344
42	1835
42	302
42	3894
42	316
42	2373
42	3910
42	1353
42	2383
42	2019
42	3412
42	3926
42	1367
42	2906
42	3727
42	1377
42	2919
42	872
42	3303
42	2414
42	2707
42	1400
42	1916
42	3456
42	2946
42	3734
42	911
42	3474
42	3990
42	919
42	926
42	1889
42	4004
42	1958
42	2472
42	4009
42	4010
42	1964
42	242
42	948
42	1461
42	3002
42	2493
42	3520
42	3010
42	1697
42	1413
42	457
42	1482
42	461
42	3534
42	3067
42	1491
42	3579
42	483
42	3048
42	1001
42	2540
42	2541
42	3054
42	1519
42	2550
42	169
42	2552
42	3924
42	767
42	3068
43	1856
43	2309
43	1222
43	204
43	2097
43	372
43	789
43	2614
44	2506
44	2048
44	2051
44	516
44	1794
44	2477
44	3018
44	3601
44	2578
44	532
44	534
44	29
44	542
44	2082
44	3621
44	2599
44	3625
44	2605
44	2606
44	47
44	3636
44	568
44	569
44	1595
44	2112
44	1601
44	69
44	2633
44	586
44	1102
44	594
44	1753
44	3672
44	3682
44	2660
44	3430
44	700
44	530
44	3184
44	1649
44	1139
44	3700
44	629
44	3190
44	2170
44	2684
44	637
44	1155
44	647
44	136
44	3209
44	791
44	1678
44	1684
44	1685
44	662
44	1693
44	3232
44	163
44	3236
44	680
44	3756
44	175
44	1203
44	2229
44	182
44	2746
44	187
44	2236
44	2250
44	2762
44	3448
44	722
44	3285
44	1751
44	2265
44	1245
44	2782
44	2271
44	2274
44	3309
44	750
44	245
44	1783
44	2809
44	250
44	3323
44	253
44	1279
44	3842
44	3848
44	1802
44	3852
44	3970
44	3344
44	275
44	1815
44	2328
44	282
44	2863
44	286
44	1312
44	1827
44	3877
44	2353
44	808
44	297
44	3884
44	303
44	3889
44	3381
44	1847
44	2361
44	3905
44	847
44	2897
44	1362
44	2899
44	3044
44	3421
44	1886
44	2399
44	3939
44	2405
44	1894
44	876
44	3440
44	3443
44	2723
44	1912
44	3961
44	380
44	1406
44	3968
44	3458
44	2950
44	1422
44	912
44	2961
44	1941
44	3991
44	413
44	3488
44	3489
44	1962
44	4013
44	2478
44	3485
44	4019
44	3508
44	950
44	952
44	1977
44	445
44	3006
44	757
44	2163
44	3524
44	970
44	971
44	974
44	2515
44	2638
44	3035
44	1500
44	1499
44	1508
44	2534
44	3047
44	490
44	1515
44	1618
44	3060
44	3576
44	2554
45	3696
45	2018
45	3023
45	880
45	2612
45	3030
45	1119
46	3520
46	2946
46	1923
46	4
46	3719
46	3208
46	651
46	3596
46	910
46	3471
46	3600
46	3474
46	3731
46	533
46	2967
46	1688
46	1796
46	2331
46	1949
46	1182
46	1311
46	1696
46	161
46	2978
46	3619
46	1060
46	1573
46	806
46	2727
46	2472
46	169
46	2090
46	939
46	3122
46	3379
46	926
46	3894
46	73
46	699
46	1212
46	1213
46	3904
46	3778
46	329
46	3787
46	461
46	3663
46	1491
46	2901
46	2135
46	2906
46	911
46	2780
46	3549
46	3579
46	3123
46	2019
46	3687
46	1896
46	3178
46	2027
46	1772
46	2541
46	3054
46	111
46	515
46	242
46	1400
46	2493
47	2048
47	2051
47	516
47	1034
47	3842
47	1553
47	530
47	29
47	2082
47	2599
47	1577
47	44
47	2608
47	3636
47	568
47	1595
47	2112
47	2625
47	3653
47	2638
47	1618
47	3601
47	1642
47	1646
47	3184
47	1649
47	2163
47	629
47	3190
47	2170
47	1155
47	1217
47	136
47	3209
47	1162
47	1678
47	1685
47	662
47	2199
47	3236
47	679
47	3756
47	1139
47	2740
47	2229
47	2745
47	187
47	700
47	704
47	2250
47	1742
47	2256
47	3448
47	2770
47	1827
47	3285
47	1751
47	2265
47	1658
47	3806
47	3877
47	2274
47	1763
47	2279
47	3309
47	757
47	1783
47	250
47	3323
47	1279
47	1794
47	1797
47	774
47	1802
47	3852
47	274
47	275
47	1815
47	2328
47	2863
47	286
47	1312
47	1499
47	292
47	808
47	297
47	3884
47	303
47	2782
47	1847
47	3381
47	1352
47	847
47	2897
47	227
47	142
47	1378
47	3939
47	2405
47	3430
47	876
47	879
47	1912
47	380
47	3458
47	1412
47	2950
47	1601
47	410
47	3483
47	413
47	3488
47	2467
47	1960
47	4019
47	952
47	1977
47	3524
47	3525
47	971
47	3064
47	2515
47	1102
47	335
47	1500
47	3555
47	3044
47	2534
47	490
47	1515
47	3060
47	3576
48	3335
48	11
48	2700
48	1038
48	2450
48	278
48	1562
48	157
48	2719
48	1444
48	933
48	3239
48	1096
48	2231
48	1980
48	1475
48	1142
48	2504
48	3531
48	3916
48	466
48	3541
48	2524
48	224
48	2409
48	2544
48	1014
48	3065
48	1531
48	3967
49	2433
49	1282
49	3974
49	1800
49	3339
49	2188
49	2573
49	3854
49	527
49	658
49	2837
49	919
49	1518
49	3738
49	2331
49	797
49	2975
49	546
49	3227
49	804
49	2981
49	1191
49	2088
49	938
49	538
49	686
49	3229
49	2864
49	2743
49	3512
49	2489
49	2107
49	134
49	1248
49	1986
49	1859
49	326
49	2935
49	1612
49	1486
49	720
49	3667
49	3790
49	2518
49	1401
49	463
49	2383
49	1630
49	2016
49	2401
49	1891
49	1381
49	3302
49	1127
49	914
49	494
49	3197
49	3952
49	2161
49	1522
49	3955
49	2382
49	759
49	1145
49	2941
50	1633
50	965
50	129
50	428
50	1643
50	2828
50	372
50	2102
50	2921
50	2836
50	893
50	734
51	2052
51	2056
51	3725
51	20
51	3103
51	1192
51	3370
51	3627
51	2609
51	181
51	1214
51	2496
51	1602
51	2374
51	2376
51	1738
51	3670
51	2391
51	2651
51	2134
51	1574
51	234
51	366
51	1398
51	3191
51	249
51	1275
51	1148
51	2174
52	1538
52	3755
52	2600
52	648
52	3725
52	2447
52	3729
52	146
52	2451
52	3093
52	1455
52	2460
52	2717
52	1694
52	1951
52	2720
52	1179
52	1885
52	3111
52	3368
52	937
52	2731
52	2733
52	3374
52	1583
52	2866
52	2397
52	567
52	803
52	313
52	958
52	3008
52	3777
52	1479
52	3657
52	76
52	846
52	3981
52	2259
52	2169
52	985
52	3546
52	1192
52	3679
52	1250
52	2276
52	869
52	3688
52	3177
52	363
52	2028
52	1810
52	2542
52	873
52	2417
52	1651
52	3833
52	1922
53	3073
53	2347
53	1739
53	3975
53	265
53	1546
53	3340
53	3476
53	2456
53	3353
53	2842
53	1775
53	794
53	1058
53	675
53	1956
53	1445
53	1194
53	171
53	1196
53	1837
53	1968
53	1713
53	3081
53	1464
53	1337
53	1852
53	3978
53	446
53	192
53	1089
53	2882
53	3268
53	2246
53	119
53	802
53	987
53	80
53	84
53	2389
53	1494
53	1623
53	1624
53	1241
53	731
53	348
53	2911
53	96
53	2640
53	738
53	3175
53	2793
53	1515
53	2285
53	2030
53	3831
53	752
53	2673
53	1395
53	375
53	2516
54	3553
54	674
54	1267
54	3752
54	138
54	427
54	4012
54	4033
54	925
54	3473
54	2099
54	1174
54	983
54	3023
55	370
55	627
55	1225
55	3773
55	3903
56	3904
56	2054
56	3082
56	2573
56	527
56	3605
56	538
56	2075
56	3101
56	1056
56	2088
56	3114
56	1072
56	57
56	3654
56	585
56	3146
56	1612
56	3667
56	1630
56	1121
56	1127
56	3695
56	2160
56	1650
56	1653
56	1656
56	1145
56	2175
56	2177
56	134
56	3720
56	658
56	2198
56	1689
56	3738
56	3227
56	3228
56	3229
56	2208
56	686
56	2738
56	2743
56	194
56	198
56	3280
56	2168
56	3287
56	1248
56	720
56	3817
56	1265
56	3319
56	765
56	1282
56	1283
56	215
56	3854
56	279
56	2331
56	3356
56	797
56	3358
56	804
56	2694
56	3878
56	2862
56	2864
56	3377
56	2875
56	832
56	2016
56	1859
56	2888
56	330
56	1867
56	2382
56	2383
56	1873
56	2388
56	2401
56	1891
56	1381
56	2408
56	1897
56	2413
56	1390
56	3952
56	3955
56	3305
56	1401
56	2941
56	2433
56	3974
56	391
56	914
56	494
56	919
56	2969
56	923
56	3997
56	2981
56	3494
56	938
56	3509
56	2489
56	1481
56	1486
56	463
56	1529
56	3548
56	1501
56	2526
56	3040
56	999
56	3048
56	1518
56	2547
56	505
57	2054
57	2573
57	1557
57	3606
57	538
57	37
57	2088
57	1072
57	1588
57	56
57	59
57	3647
57	3654
57	1612
57	3667
57	1630
57	1121
57	1127
57	2153
57	110
57	2161
57	1650
57	1656
57	3197
57	2175
57	2704
57	658
57	1689
57	3227
57	3228
57	3229
57	2208
57	3270
57	2743
57	1211
57	194
57	198
57	720
57	3287
57	3811
57	3302
57	3817
57	2288
57	765
57	1283
57	1800
57	3339
57	279
57	2331
57	3356
57	804
57	2864
57	2952
57	819
57	832
57	3040
57	1347
57	2888
57	330
57	1867
57	2382
57	1873
57	2388
57	2401
57	1891
57	1381
57	1897
57	2413
57	1394
57	3955
57	1909
57	2935
57	1915
57	3904
57	2436
57	3974
57	904
57	2969
57	923
57	2470
57	3049
57	2489
57	1986
57	1481
57	1486
57	3548
57	1501
57	2526
57	2527
57	2016
57	3561
57	1518
57	1526
57	2107
58	579
58	2450
58	1123
58	3124
58	2871
58	1662
59	2561
59	1282
59	1283
59	1669
59	2694
59	2183
59	904
59	3082
59	3339
59	1549
59	914
59	494
59	2198
59	279
59	1689
59	2331
59	2972
59	3229
59	1822
59	804
59	3974
59	2161
59	2473
59	4011
59	3654
59	3954
59	1800
59	2735
59	2952
59	819
59	1588
59	2526
59	1719
59	57
59	3386
59	1211
59	194
59	1347
59	1526
59	3270
59	3784
59	2764
59	1098
59	3319
59	460
59	1486
59	2383
59	720
59	3811
59	2388
59	2107
59	1626
59	1501
59	1630
59	37
59	3383
59	1634
59	1891
59	3302
59	1127
59	2408
59	2153
59	2413
59	1774
59	3695
59	3952
59	3048
59	1394
59	1909
59	2527
59	3049
59	1656
59	505
59	2679
59	892
59	2941
59	1557
60	2816
60	2923
60	1924
60	133
60	268
60	653
60	2959
60	1809
60	2322
60	2835
60	2815
60	661
60	921
60	1045
60	1498
60	3027
60	3231
60	2083
60	3238
60	1169
60	1834
60	2351
60	946
60	1460
60	414
60	1462
60	2103
60	3003
60	2620
60	3646
60	1471
60	799
60	1858
60	1603
60	3397
60	2374
60	2631
60	908
60	1356
60	3766
60	336
60	1272
60	3411
60	596
60	3158
60	2009
60	986
60	1884
60	478
60	2015
60	864
60	3725
60	2146
60	2659
60	2577
60	2410
60	2403
60	3437
60	1263
60	2803
60	830
60	2165
60	3192
60	1727
60	1277
60	3070
60	3839
61	2507
62	3078
62	551
62	1576
62	3725
62	2511
62	82
62	2357
62	3281
62	1970
62	3774
62	3679
63	364
63	2331
63	3888
63	1967
63	432
63	1716
63	3130
63	3011
63	2123
63	1229
63	2767
63	1755
63	3548
63	94
63	2401
63	610
63	356
63	3692
64	132
64	10
64	780
64	3730
64	19
64	3989
64	1564
64	1950
64	167
64	552
64	1961
64	685
64	1458
64	3523
64	3028
64	3807
64	2022
64	2662
64	1000
64	1515
64	1052
64	2984
64	3219
64	3956
64	1271
64	504
64	889
64	3582
64	511
65	2208
65	1121
65	260
65	134
65	2382
65	1265
65	148
65	1333
65	470
65	665
65	3828
65	3738
65	2331
65	2750
66	2049
66	1091
66	727
66	1635
66	2324
66	2487
66	2585
66	1759
67	1280
67	1024
67	2180
67	2566
67	2450
67	2963
67	3354
67	2715
67	1562
67	3495
67	2860
67	301
67	3247
67	1207
67	1592
67	2757
67	3526
67	1101
67	1874
67	3798
67	88
67	348
67	2402
67	2794
67	1515
67	3090
67	634
67	2940
67	2173
68	3200
68	2306
68	2439
68	1068
68	2060
68	2832
68	3986
68	3604
68	1349
68	3872
68	2726
68	2823
68	1580
68	2098
68	3384
68	702
68	3015
68	1992
68	2700
